id,pattern,token_count,update_date,label,para
1608.04885,data,31,,,"• XML syntax provides for a nested structure of tag/value pairs, which is equiv alent to a tree structure for the represented data. This is similar to XDR and"
1608.04885,data,34,,,"[104] R. T. Ng and J. Han. Eﬃcient and eﬀective clustering methods for spatial data min ing. In Proceedings of the 20th International Conference on Very Large Data Bases,"
1608.04885,data,34,,,"[140] L. Wang, X. Geng, J. Bezdek, C. Leckie, and R. Kotagiri. Enhanced visual anal ysis for cluster tendency assessment and data partitioning. Knowledge and Data"
1608.04885,data,35,,,"[138] L. Wang, J. C. Bezdek, C. Leckie, and R. Kotagiri. Selective sampling for approxi mate clustering of very large data sets. International Journal of Intelligent Systems,"
1608.04885,data,43,,,"as AgileLoad [1] and Selenium [10]. AgileLoad [39] features functions like auto matic modeling, real time data correlation, anomaly diagnostic and recommenda tions, enabling automatic identiﬁcation of performance bottlenecks in the systems."
1608.04885,data,5,,,2. Network data representations
1608.04885,data,7,,,• External Data Representation (XDR)
1608.04885,data,8,,,3.2.2 Network Data Management Protocol (NDMP)
1608.04885,data,8,,,Figure 3.2: Encoding and decoding application data
1608.04885,data,8,,,data between diﬀerent kinds of computer systems.
1608.04885,data,83,,,Protocol Taxonomy      NFS NDMP SNMP LDAP SMB HTTP FTP SMTP POP3 IRC JMS SOAP Message Format Textual   √ √ √ √ √ √ Binary √ √ √ √ √   √ Multi-byte Transmission Order Big-Endian √ √ √ √     Little-Endian   √    Data Representation XDR √ √      ASN.1  √ √     Stateful Stateful v4 √ √ √ √ √ √ √  Stateless v1-v3 √  √    Layer Low √ √ √ √ √ √ √ √ √ √  High      √ √ CHAPTER 3. APPLICATION-LAYER PROTOCOL STUDY
1608.04885,data,9,04/21/22,0,data is transformed into messages sent and received.
1608.04885,data,9,,,"– Unstructured body data follows, with speciﬁed size"
1608.04885,data,9,,,• All requests are four characters followed by data
1608.04885,"data, data available",12,,,require physical relocation and manual reconﬁguration. Real system data may not
1608.04885,"data, data https",14,,,[22] XDR: External Data Representation Standard. 2006. http://tools.ietf.org/
1608.04885,"data, data https",17,,,[14] NDMP: Network Data Management Protocol. Network Working Group. 1996. http:
1608.04885,"data, dataset",16,,,"As shown in Figure 5.4, we randomly partitioned the original interactions’ data set into"
1608.04885,"data, dataset",16,,,a statistical analysis will generalise to an independent data set. For the purpose of our
1608.04885,"data, dataset",16,,,results of a statistical analysis will generalise to an independent data set. For the purpose
1608.04885,"data, dataset",18,,,"similar search requests in our data set, some of them resulting in responses with zero or one"
1608.04885,database,12,,,widely utilised in distributed database systems for the vertical partition of large
1608.04885,database,13,,,of relationships between proposed services and a database. This information is used
1608.04885,database,15,,,which is a database term for a speciﬁcation of how to interpret a collection of
1608.04885,database,16,,,[130] M. Tamer ˝Ozsu and P. Valduriez. Principles of Distributed Database Systems.
1608.04885,dataset,13,,,Our experimental results using the 6 message trace datasets demonstrate that our approach
1608.04885,dataset,13,,,has two additional datasets: a dataset with textual representation converted from the
1608.04885,dataset,13,,,• The datasets were obtained by randomly generating client requests for services of
1608.04885,dataset,14,,,accuracy overall for the datasets tested. The combined approach achieves 100% accuracy
1608.04885,dataset,14,,,datasets. The Accuracy Ratio column is calculated by dividing the number of valid
1608.04885,dataset,15,,,client-to-server load. They require detailed knowledge of target protocols and suit able datasets.
1608.04885,dataset,15,04/21/22,0,"represent the average times spent generating requests, for all the requests in the datasets"
1608.04885,dataset,15,,,than those of our datasets. Further testing on real system interactions are warranted.
1608.04885,dataset,15,,,• Our evaluation was performed on six datasets from four protocols. Given the great
1608.04885,dataset,16,,,The impact of the entropy weightings can only be observed for the LDAP binary dataset.
1608.04885,dataset,18,,,higher accuracy than f = 1. For the other datasets the threshold had no impact on the
1608.04885,dataset,18,,,the LDAP (binary) dataset the thresholds of f = 0.5 and f = 0.8 produced signiﬁcantly
1608.04885,dataset,19,,,(i.e. 0% noise) of interaction messages by operation type for the six datasets tested.
1608.04885,dataset,19,,,"for four of the datasets, and 99.95% and 99.34% for the remaining two (LDAP binary"
1608.04885,dataset,20,,,"binary dataset (denoted by LDAP text (1)), and another textual dataset that was used in"
1608.04885,dataset,21,,,"accuracy stays above 97% for all datasets, when the noise ratio is 5%. As the noise ratio"
1608.04885,dataset,29,,,"datasets, no impact from the weightings can be observed, as the consensus sequence pro totype by itself (Consensus Only) already produces 99-100% accuracy."
1608.04885,dataset,31,,,"responses, indeed much faster than the real services being emulated. The response genera tion time is comparable to the Cluster Centroid approach, being faster for some datasets,"
1608.04885,dataset,35,,,"from the trace library (for three datasets Consensus+Weighting is signiﬁcantly more ac curate, for two it has the same accuracy, for one it is slightly lower). The reason for the"
1608.04885,dataset,4,,,the other datasets.
1608.04885,dataset,6,,,7.5 Sample protocol message trace datasets
1608.04885,dataset,8,,,Table 7.5: Sample protocol message trace datasets
1608.04885,"dataset, used dataset",17,,,"We have used one message trace dataset for each of these protocols. In addition, LDAP"
1608.04885,github,9,,,[9] Mockery. https://github.com/padraic/mockery.
1608.04885,open-source,13,,,ActiveMQ is an open source message broker which fully implements the Java Message
1608.04885,open-source,22,,,"[142] T. Wang, G. Yin, X. Li, and H. Wang. Labeled topic detection of open source"
